query_image_path,utm_east,utm_north,reference_1_path,reference_1_distance,reference_1_utm_east,reference_1_utm_north,reference_2_path,reference_2_distance,reference_2_utm_east,reference_2_utm_north,reference_3_path,reference_3_distance,reference_3_utm_east,reference_3_utm_north
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552534.31@4182976.25@10@S@37.792744@-122.403412@51728671240@@@@@@20211206@@.jpg,552534.31,4182976.25,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8303718715906143,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8336926847696304,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.849570170044899,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552534.31@4182976.25@10@S@37.792744@-122.403412@51728671355@@@@@@20211206@@.jpg,552534.31,4182976.25,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552534.94@4175816.54@10@S@37.728138@-122.40381@23985337178@@@@@@20171021@@.jpg,552534.94,4175816.54,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552538.76@4175824.88@10@S@37.728181@-122.403828@38363690512@@@@@@20171113@@.jpg,552538.76,4175824.88,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552538.84@4175812.01@10@S@37.728051@-122.403774@37073983571@@@@@@20170914@@.jpg,552538.84,4175812.01,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552540.75@4175831.44@10@S@37.728181@-122.403828@37044377922@@@@@@20170914@@.jpg,552540.75,4175831.44,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552604.54@4178250.52@10@S@37.750528@-122.402771@34197461945@@@@@@20170422@@.jpg,552604.54,4178250.52,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7410125136375427,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7689532041549683,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7692790925502777,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552632.78@4175522.91@10@S@37.725442@-122.402737@25344941907@@@@@@20180212@@.jpg,552632.78,4175522.91,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7651995420455933,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7975022047758102,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8040478825569153,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552634.52@4175512.38@10@S@37.725354@-122.402701@39504578054@@@@@@20180212@@.jpg,552634.52,4175512.38,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7574807703495026,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.77909354865551,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7959704548120499,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552640.28@4182541.10@10@S@37.792514@-122.397409@51151145312@@@@@@20210502@@.jpg,552640.28,4182541.1,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552645.02@4181511.37@10@S@37.779399@-122.402266@51914274062@@@@@@20220303@@.jpg,552645.02,4181511.37,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552653.29@4178314.74@10@S@37.750583@-122.402685@33813278730@@@@@@20170422@@.jpg,552653.29,4178314.74,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7296932339668274,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7314720153808594,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.740951269865036,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552669.42@4180669.50@10@S@37.773725@-122.399314@40184492545@@@@@@20180328@@.jpg,552669.42,4180669.5,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552699.88@4182488.12@10@S@37.788241@-122.401491@51325172016@@@@@@20210721@@.jpg,552699.88,4182488.12,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552707.68@4182906.80@10@S@37.792055@-122.401354@51728436959@@@@@@20211206@@.jpg,552707.68,4182906.8,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552707.68@4182906.80@10@S@37.792055@-122.401354@51728438594@@@@@@20211206@@.jpg,552707.68,4182906.8,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8254840224981308,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.829411119222641,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8374016582965851,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552707.68@4182906.80@10@S@37.792055@-122.401354@51728672120@@@@@@20211206@@.jpg,552707.68,4182906.8,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.8121320605278015,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.8242797255516052,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8263974636793137,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552752.18@4182942.14@10@S@37.792068@-122.401245@51726607385@@@@@@20211205@@.jpg,552752.18,4182942.14,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7912778854370117,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7933580130338669,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7937904745340347,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552785.18@4181324.20@10@S@37.778253@-122.400335@45929841851@@@@@@20181118@@.jpg,552785.18,4181324.2,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0552819.08@4181367.02@10@S@37.778159@-122.400332@44421803830@@@@@@20181209@@.jpg,552819.08,4181367.02,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553274.12@4183299.23@10@S@37.79549@-122.395026@49122009526@@@@@@20191125@@.jpg,553274.12,4183299.23,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553290.02@4183331.28@10@S@37.795741@-122.394827@48466648477@@@@@@20190805@@.jpg,553290.02,4183331.28,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553292.52@4183204.48@10@S@37.794605@-122.394583@47604778461@@@@@@20190414@@.jpg,553292.52,4183204.48,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553298.14@4181233.53@10@S@37.776865@-122.394772@43992431912@@@@@@20180815@@.jpg,553298.14,4181233.53,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553311.73@4183255.42@10@S@37.795076@-122.394434@48058812436@@@@@@20190614@@.jpg,553311.73,4183255.42,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7720748484134674,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544850.40@4178603.45@10@S@037.75364@-122.49086@lL5f5aUJAZ9KgGJd89jqkQ@@0@@@@201606@@.jpg,0.7865524590015411,544850.4,4178603.45,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7902669012546539,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553317.69@4175267.12@10@S@37.723109@-122.395044@6678082103@@@@@@20120111@@.jpg,553317.69,4175267.12,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553327.76@4183350.17@10@S@37.795853@-122.394484@49781088611@@@@@@20200416@@.jpg,553327.76,4183350.17,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553330.94@4183279.84@10@S@37.795441@-122.39411@49206469508@@@@@@20191212@@.jpg,553330.94,4183279.84,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553335.33@4183241.15@10@S@37.794993@-122.394207@47604783511@@@@@@20190414@@.jpg,553335.33,4183241.15,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7718342244625092,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7782579064369202,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7866115272045135,544807.25,4178600.99
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553351.98@4182656.31@10@S@37.789694@-122.394085@48598757461@@@@@@20190822@@.jpg,553351.98,4182656.31,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7894813418388367,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8009793162345886,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.8088875412940979,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553367.30@4182180.30@10@S@37.785414@-122.393883@50703965197@@@@@@20201210@@.jpg,553367.3,4182180.3,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553372.05@4183267.91@10@S@37.795145@-122.393835@33037356528@@@@@@20190129@@.jpg,553372.05,4183267.91,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7743549644947052,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0544807.25@4178600.99@10@S@037.75362@-122.49135@tDpfu-mCCy4XG59b1ecbtQ@@0@@@@201804@@.jpg,0.7828173190355301,544807.25,4178600.99,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7891546487808228,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553373.86@4183218.99@10@S@37.794604@-122.393891@46447750085@@@@@@20190312@@.jpg,553373.86,4183218.99,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7745613157749176,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7917048037052155,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8002892434597015,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553377.24@4183269.16@10@S@37.795145@-122.393835@51794918047@@@@@@20220103@@.jpg,553377.24,4183269.16,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553428.56@4182796.05@10@S@37.790889@-122.393092@51837387125@@@@@@20220122@@.jpg,553428.56,4182796.05,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553555.67@4181365.90@10@S@37.778073@-122.39186@36397298203@@@@@@20170913@@.jpg,553555.67,4181365.9,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7809112668037415,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7848477214574814,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7948790341615677,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553575.28@4181397.09@10@S@37.778402@-122.391705@36374844824@@@@@@20170913@@.jpg,553575.28,4181397.09,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7556409388780594,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7587511390447617,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7588449865579605,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553589.96@4181360.58@10@S@37.778075@-122.391585@51575583744@@@@@@20211011@@.jpg,553589.96,4181360.58,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553598.52@4181399.46@10@S@37.778364@-122.391274@37261005170@@@@@@20171005@@.jpg,553598.52,4181399.46,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553614.49@4179336.27@10@S@37.759741@-122.391356@14844302913@@@@@@20140804@@.jpg,553614.49,4179336.27,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553619.23@4181409.81@10@S@37.778491@-122.391116@27473471759@@@@@@20171223@@.jpg,553619.23,4181409.81,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553625.67@4179215.85@10@S@37.75864@-122.391254@14637922547@@@@@@20140804@@.jpg,553625.67,4179215.85,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553625.67@4179215.85@10@S@37.75864@-122.391254@14822095684@@@@@@20140804@@.jpg,553625.67,4179215.85,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553635.10@4181393.49@10@S@37.778491@-122.391116@49098328912@@@@@@20191121@@.jpg,553635.1,4181393.49,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.7637847065925598,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7680530250072479,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7825633138418198,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553638.75@4176406.81@10@S@37.73338@-122.391348@19099852831@@@@@@20150623@@.jpg,553638.75,4176406.81,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553647.63@4182943.60@10@S@37.792218@-122.390747@48999695011@@@@@@20191102@@.jpg,553647.63,4182943.6,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7631844580173492,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7824845016002655,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7942383885383606,545156.27,4178409.84
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553718.47@4181235.70@10@S@37.776761@-122.390199@51574103611@@@@@@20211010@@.jpg,553718.47,4181235.7,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.8230670988559723,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.825901061296463,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8353929072618484,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553725.14@4179118.85@10@S@37.757869@-122.390013@12299025786@@@@@@20140204@@.jpg,553725.14,4179118.85,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7433288097381592,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.749679297208786,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7608138620853424,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553729.30@4181155.11@10@S@37.777126@-122.390525@49098133646@@@@@@20191121@@.jpg,553729.3,4181155.11,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.8093833923339844,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8169971853494644,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8335640132427216,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0549223.81@4175670.74@10@S@37.726977@-122.441516@49436099541@@@@@@20200124@@.jpg,549223.81,4175670.74,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553737.66@4181170.36@10@S@37.776287@-122.389973@35758687973@@@@@@20170814@@.jpg,553737.66,4181170.36,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553737.66@4181170.36@10@S@37.776287@-122.389973@51992501369@@@@@@20220409@@.jpg,553737.66,4181170.36,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553739.51@4181197.00@10@S@37.776512@-122.390018@51573267682@@@@@@20211010@@.jpg,553739.51,4181197.0,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553743.93@4181114.04@10@S@37.776378@-122.389982@44767196282@@@@@@20180921@@.jpg,553743.93,4181114.04,C:\Users\danba\Documents\VPR_datasets\debug\@0544802.75@4178456.73@10@S@037.75232@-122.49141@COgBEwO71m7yQorw9K9uxA@@0@@@@201311@@.jpg,0.8107254505157471,544802.75,4178456.73,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.8218425214290619,543256.96,4178906.7,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.8379257321357727,545104.55,4178200.97
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553821.08@4182717.17@10@S@37.790081@-122.388927@50710162073@@@@@@20201212@@.jpg,553821.08,4182717.17,C:\Users\danba\Documents\VPR_datasets\debug\@0545156.27@4178409.84@10@S@037.75188@-122.48740@S-DhwmruWgz1L-yJZYtR7A@@0@@@@201711@@.jpg,0.7186828553676605,545156.27,4178409.84,C:\Users\danba\Documents\VPR_datasets\debug\@0545104.55@4178200.97@10@S@037.75000@-122.48800@SMtE7Wy0Jm2KgW-efQW_Jg@@0@@@@201711@@.jpg,0.7340823411941528,545104.55,4178200.97,C:\Users\danba\Documents\VPR_datasets\debug\@0543256.96@4178906.70@10@S@037.75645@-122.50893@L-2IR8dif5bpYQIeb5o7oQ@@0@@@@201502@@.jpg,0.7519265711307526,543256.96,4178906.7
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553828.93@4182700.69@10@S@37.789818@-122.388602@49406195588@@@@@@20200119@@.jpg,553828.93,4182700.69,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553869.57@4182356.99@10@S@37.787218@-122.387724@49215250547@@@@@@20191213@@.jpg,553869.57,4182356.99,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553872.45@4182656.70@10@S@37.790144@-122.389005@45265013504@@@@@@20181121@@.jpg,553872.45,4182656.7,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553876.40@4177244.50@10@S@37.740927@-122.38847@28266262922@@@@@@20170419@@.jpg,553876.4,4177244.5,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553876.40@4177244.50@10@S@37.740927@-122.38847@28336421626@@@@@@20170520@@.jpg,553876.4,4177244.5,,,,,,,,,,,,
C:\U\sersdanba\D\ocuments\VPR_datasets\SF_XL\queries_night@0553919.24@4177469.80@10@S@37.74291@-122.388007@19142401706@@@@@@20150626@@.jpg,553919.24,4177469.8,,,,,,,,,,,,
